24;Rue DU DUC;17000;LA ROCHELLE
24;Rue DU DUC;17000;LA ROCHELLE
5;Rue DU CERCEAU;17000;LA ROCHELLE
3;Rue DU CERCEAU;17000;LA ROCHELLE
18;Rue DUNANT;17000;LA ROCHELLE
18;Rue DUNANT;17000;LA ROCHELLE
24;Rue DUNANT;17000;LA ROCHELLE
7;Rue DUNANT;17000;LA ROCHELLE
22;Quai DUPERRE;17000;LA ROCHELLE
1;Rue DU PETIT THOUARS;17000;LA ROCHELLE
34;Rue DUPLEIX;17000;LA ROCHELLE
8;Rue ECHELLE CHAUVIN;17000;LA ROCHELLE
144;Avenue EDMOND GRASSET;17000;LA ROCHELLE
63;Avenue EDMOND GRASSET;17000;LA ROCHELLE
65;Avenue EDMOND GRASSET;17000;LA ROCHELLE
;Avenue EDMOND GRASSET;17000;LA ROCHELLE
63 TER;Avenue EDMOND GRASSET;17000;LA ROCHELLE
3;Rue EDOUARD VAILLANT;17000;LA ROCHELLE
1;Rue EDOUARD BRANLY;17000;LA ROCHELLE
5;Rue EDOUARD BRANLY;17000;LA ROCHELLE
5;Rue EDOUARD BRANLY;17000;LA ROCHELLE
18;Rue EDOUARD NIEUPORT;17000;LA ROCHELLE
31;Rue DES EGLANTIERS;17000;LA ROCHELLE
21;Rue DES EGLANTIERS;17000;LA ROCHELLE
12;Rue DE L'EGLISE;17000;LA ROCHELLE
9;Rue ELISABETH TIBLE;17000;LA ROCHELLE
6;Rue EMILE COUNEAU;17000;LA ROCHELLE
33;Rue EMILE COUNEAU;17000;LA ROCHELLE
17;Rue EMILE COUNEAU;17000;LA ROCHELLE
10;Boulevard EMILE DELMAS;17000;LA ROCHELLE
294;Boulevard EMILE DELMAS;17000;LA ROCHELLE
40;Boulevard EMILE DELMAS;17000;LA ROCHELLE
26;Rue EMILE EUDES;17000;LA ROCHELLE
6;Rue EMILE EUDES;17000;LA ROCHELLE
2;Rue EMILE EUDES;17000;LA ROCHELLE
1;Impasse EMILE MAFFEIS;17000;LA ROCHELLE
203;Rue EMILE NORMANDIN;17000;LA ROCHELLE
203;Rue EMILE NORMANDIN;17000;LA ROCHELLE
12 BIS;Rue EMILE NORMANDIN;17000;LA ROCHELLE
18;Rue EMILE PICARD;17000;LA ROCHELLE
18;Rue EMILE PICARD;17000;LA ROCHELLE
14bis;Rue EMILE RACAUD;17000;LA ROCHELLE
14bis;Rue EMILE RACAUD;17000;LA ROCHELLE
28 BIS;Rue EMILE RACAUD;17000;LA ROCHELLE
28 BIS;Rue EMILE RACAUD;17000;LA ROCHELLE
52;Rue EMILE RACAUD;17000;LA ROCHELLE
26;Rue EMILE VERHAEREN;17000;LA ROCHELLE
36;Rue EMILE VERHAEREN;17000;LA ROCHELLE
1;Rue EMILE VICTOR DUVAL;17000;LA ROCHELLE
28;Rue ENRICO FERMI;17000;LA ROCHELLE
38;Rue ENRICO FERMI;17000;LA ROCHELLE
38;Rue ENRICO FERMI;17000;LA ROCHELLE
5;Rue DE L'ERMITAGE;17000;LA ROCHELLE
1;Rue DE L'ERMITAGE;17000;LA ROCHELLE
8;Rue DE L'ERMITAGE;17000;LA ROCHELLE
46 BIS;Rue DE L'ERMITAGE;17000;LA ROCHELLE
24;Rue DE L'ERMITAGE;17000;LA ROCHELLE
5;Rue DE L'ERMITAGE;17000;LA ROCHELLE
57;Rue DE L'ERMITAGE;17000;LA ROCHELLE
22;Rue DE L'ERMITAGE;17000;LA ROCHELLE
3;Rue ERNEST MEISSONNIER;17000;LA ROCHELLE
5;Rue ERNEST MEISSONNIER;17000;LA ROCHELLE
5;Rue ERNEST MEISSONNIER;17000;LA ROCHELLE
3 BIS;Rue ERNEST MEISSONNIER;17000;LA ROCHELLE
5;Rue ERNEST MEISSONNIER;17000;LA ROCHELLE
5;Rue ERNEST MEISSONNIER;17000;LA ROCHELLE
3 BIS;Rue ERNEST MEISSONNIER;17000;LA ROCHELLE
5 BIS;Rue ERNEST MEISSONNIER;17000;LA ROCHELLE
1;Rue ERNEST MEISSONNIER;17000;LA ROCHELLE
1;Rue ERNEST MEISSONNIER;17000;LA ROCHELLE
5B;Rue ERNEST MEISSONNIER;17000;LA ROCHELLE
5bis;Rue ERNEST MEISSONNIER;17000;LA ROCHELLE
3;Rue ERNEST MEISSONNIER;17000;LA ROCHELLE
1 BIS;Rue ERNEST MEISSONNIER;17000;LA ROCHELLE
3 bis;Rue ERNEST MEISSONNIER;17000;LA ROCHELLE
12;Rue DE L'ESCALE;17000;LA ROCHELLE
9;Rue DE L'ESCALE;17000;LA ROCHELLE
17;Rue ETIENNE GIRARD;17000;LA ROCHELLE
17;Rue EUGENE DECOUT;17000;LA ROCHELLE
7;Rue EUGENE LABICHE;17000;LA ROCHELLE
9;Rue EUGENE LABICHE;17000;LA ROCHELLE
9;Rue EUGENE LABICHE;17000;LA ROCHELLE
7;Rue EUGENE LABICHE;17000;LA ROCHELLE
5;Rue EUGENE LABICHE;17000;LA ROCHELLE
3;Rue EUGENE LABICHE;17000;LA ROCHELLE
42;Place DE L'EUROPE;17000;LA ROCHELLE
26;Place DE L'EUROPE;17000;LA ROCHELLE
30;Place DE L'EUROPE;17000;LA ROCHELLE
16;Place DE L'EUROPE;17000;LA ROCHELLE
34;Place DE L'EUROPE;17000;LA ROCHELLE
42;Place DE L'EUROPE;17000;LA ROCHELLE
20;Place DE L'EUROPE;17000;LA ROCHELLE
18;Place DE L'EUROPE;17000;LA ROCHELLE
42;Place DE L'EUROPE;17000;LA ROCHELLE
26;Place DE L'EUROPE;17000;LA ROCHELLE
26;Place DE L'EUROPE;17000;LA ROCHELLE
2;Passage DE L'EUROPE;17000;LA ROCHELLE
2;Passage DE L'EUROPE;17000;LA ROCHELLE
2;Passage DE L'EUROPE;17000;LA ROCHELLE
20;Passage DE L'EUROPE;17000;LA ROCHELLE
24;Passage DE L'EUROPE;17000;LA ROCHELLE
2;Passage DE L'EUROPE;17000;LA ROCHELLE
8;Rue DE L'EVESCOT;17000;LA ROCHELLE
18;Rue FELIX PYAT;17000;LA ROCHELLE
23;Rue FELIX PYAT;17000;LA ROCHELLE
29;Rue DE FALAISE;17000;LA ROCHELLE
29;Rue DE FALAISE;17000;LA ROCHELLE
4;Rue FELIX BRIDAULT;17000;LA ROCHELLE
13;Rue FELIX BRIDAULT;17000;LA ROCHELLE
2;Square DES FAUVETTES;17000;LA ROCHELLE
1;Rue FELIX BRAQUEMOND;17000;LA ROCHELLE
7;Rue DE FERRIERES;17000;LA ROCHELLE
2;Rue DE FERRIERES;17000;LA ROCHELLE
79 TER;Avenue DE FETILLY;17000;LA ROCHELLE
87;Avenue DE FETILLY;17000;LA ROCHELLE
10 BIS;Rue DES FEUILLES;17000;LA ROCHELLE
;Rue FEVRIER;17000;LA ROCHELLE
24;Rue DE LA FILATURE;17000;LA ROCHELLE
22;Rue DE LA FILATURE;17000;LA ROCHELLE
18;Rue DE LA FILATURE;17000;LA ROCHELLE
16;Rue DE LA FILATURE;17000;LA ROCHELLE
1;Rue DE LA FILATURE;17000;LA ROCHELLE
3;Rue DES FLEURS;17000;LA ROCHELLE
22;Rue DES FONDERIES;17000;LA ROCHELLE
33 BIS;Rue DES FONDERIES;17000;LA ROCHELLE
31;Rue DES FONDERIES;17000;LA ROCHELLE
17;Rue FORAN;17000;LA ROCHELLE
5;Rue FRANCHE COMTE;17000;LA ROCHELLE
8;Rue FRANCK ANCELIN;17000;LA ROCHELLE
4;Rue FRANCK DELMAS;17000;LA ROCHELLE
24;Rue FRANCK DELMAS;17000;LA ROCHELLE
24;Rue FRANCK DELMAS;17000;LA ROCHELLE
;Rue FRANCK GARDES;17000;LA ROCHELLE
4;Rue FRANCOIS ARAGO;17000;LA ROCHELLE
4;Rue FRANCOIS BOUCHER;17000;LA ROCHELLE
4;Rue FRANCOIS BOUCHER;17000;LA ROCHELLE
2;Rue FRANCOIS BOUCHER;17000;LA ROCHELLE
6;Rue FRANCOIS MILLET;17000;LA ROCHELLE
4;Rue FRANCOIS MILLET;17000;LA ROCHELLE
4;Rue FRANCOIS RUDE;17000;LA ROCHELLE
6;Rue FRANCOIS RUDE;17000;LA ROCHELLE
6;Rue FRANCOIS RUDE;17000;LA ROCHELLE
11;Rue DES FRENES;17000;LA ROCHELLE
13 A;Rue DES FRENES;17000;LA ROCHELLE
68;Rue DES FRENES;17000;LA ROCHELLE
24;Rue DES FRENES;17000;LA ROCHELLE
56;Rue DES FRERES JOUSSEAUME;17000;LA ROCHELLE
49;Rue DES FRERES JOUSSEAUME;17000;LA ROCHELLE
10;Rue DES FRERES LUMIERE;17000;LA ROCHELLE
4;Rue DES FRERES LUMIERE;17000;LA ROCHELLE
2;Rue DES FRERES LUMIERE;17000;LA ROCHELLE
17;Quai DU GABUT;17000;LA ROCHELLE
67;Rue GAMBETTA;17000;LA ROCHELLE
93;Rue GAMBETTA;17000;LA ROCHELLE
53;Rue GAMBETTA;17000;LA ROCHELLE
22;Rue GAMBETTA;17000;LA ROCHELLE
67;Rue GAMBETTA;17000;LA ROCHELLE
67;Rue GAMBETTA;17000;LA ROCHELLE
1;Rue GARGOULLEAU;17000;LA ROCHELLE
15;Rue GARGOULLEAU;17000;LA ROCHELLE
20;Rue GARGOULLEAU;17000;LA ROCHELLE
7;Rue GASTON PERIER;17000;LA ROCHELLE
5;Rue GASTON PERIER;17000;LA ROCHELLE
1;Rue DU GENERAL D'AMADE;17000;LA ROCHELLE
28;Rue GENERAL DE CASTELNAU;17000;LA ROCHELLE
24;Rue GENERAL DE CASTELNAU;17000;LA ROCHELLE
49;Rue DU GENERAL DUMONT;17000;LA ROCHELLE
32;Rue DU GENERAL DUMONT;17000;LA ROCHELLE
49;Rue DU GENERAL DUMONT;17000;LA ROCHELLE
49;Rue DU GENERAL DUMONT;17000;LA ROCHELLE
41;Rue DU GENERAL DUMONT;17000;LA ROCHELLE
30;Rue DU GENERAL DUMONT;17000;LA ROCHELLE
9;Rue DU GENERAL DUMONT;17000;LA ROCHELLE
;Avenue DU GENERAL DE GAULLE;17000;LA ROCHELLE
13;Avenue DU GENERAL DE GAULLE;17000;LA ROCHELLE
22 D;Avenue DU GENERAL DE GAULLE;17000;LA ROCHELLE
1;Rue GENERAL GUILLAUMAT;17000;LA ROCHELLE
17;Avenue GENERAL LECLERC;17000;LA ROCHELLE
23;Avenue GENERAL LECLERC;17000;LA ROCHELLE
23;Avenue GENERAL LECLERC;17000;LA ROCHELLE
38;Avenue GENERAL LECLERC;17000;LA ROCHELLE
23 TER;Avenue GENERAL LECLERC;17000;LA ROCHELLE
23;Avenue GENERAL LECLERC;17000;LA ROCHELLE
29;Avenue GENERAL MANGIN;17000;LA ROCHELLE
41;Rue GENERAL SARRAIL;17000;LA ROCHELLE
41;Rue GENERAL SARRAIL;17000;LA ROCHELLE
13;Rue DES GENTILSHOMMES;17000;LA ROCHELLE
13;Rue DES GENTILSHOMMES;17000;LA ROCHELLE
13;Rue DES GENTILSHOMMES;17000;LA ROCHELLE
2;Rue GEORGES DUPOUY;17000;LA ROCHELLE
25;Rue GEORGES PRUDHOMME;17000;LA ROCHELLE
25;Rue GEORGES PRUDHOMME;17000;LA ROCHELLE
8;Rue GERMAIN SOUFFLOT;17000;LA ROCHELLE
8;Rue GERMAIN SOUFFLOT;17000;LA ROCHELLE
1;Rue GERMINAL;17000;LA ROCHELLE
1;Rue GERMINAL;17000;LA ROCHELLE
29;Rue GILL;17000;LA ROCHELLE
31;Rue DES GIRONDINS;17000;LA ROCHELLE
19;Rue DES GLACIS;17000;LA ROCHELLE
19;Rue DES GLACIS;17000;LA ROCHELLE
11;Rue DES GLAIEULS;17000;LA ROCHELLE
29;Rue LA GLOIRE;17000;LA ROCHELLE
4;Promenoir DE LA GOELETTE;17000;LA ROCHELLE
160;Rue DES GONTHIERES;17000;LA ROCHELLE
108/;Rue DES GONTHIERES;17000;LA ROCHELLE
38;Avenue DES GRANDES VARENNES;17000;LA ROCHELLE
12;Avenue DES GRANDES VARENNES;17000;LA ROCHELLE
12;Avenue DES GRANDES VARENNES;17000;LA ROCHELLE
10;Avenue DES GRANDES VARENNES;17000;LA ROCHELLE
10;Avenue DES GRANDES VARENNES;17000;LA ROCHELLE
10;Avenue DES GRANDES VARENNES;17000;LA ROCHELLE
14;Avenue DES GRANDES VARENNES;17000;LA ROCHELLE
24;Avenue DES GRANDES VARENNES;17000;LA ROCHELLE
12;Avenue DES GRANDES VARENNES;17000;LA ROCHELLE
20;Avenue DES GRANDES VARENNES;17000;LA ROCHELLE
16;Avenue DES GRANDES VARENNES;17000;LA ROCHELLE
38;Avenue DES GRANDES VARENNES;17000;LA ROCHELLE
38;Avenue DES GRANDES VARENNES;17000;LA ROCHELLE
38;Avenue DES GRANDES VARENNES;17000;LA ROCHELLE
17;Avenue DES GRANDES VARENNES;17000;LA ROCHELLE
12;Avenue DES GRANDES VARENNES;17000;LA ROCHELLE
18;Avenue DES GRANDES VARENNES;17000;LA ROCHELLE
10;Avenue DES GRANDES VARENNES;17000;LA ROCHELLE
8;Rue DES GRENADINES;17000;LA ROCHELLE
2;Rue DES GRENADINES;17000;LA ROCHELLE
3;Rue DES GRENADINES;17000;LA ROCHELLE
4;Rue DES GRENADINES;17000;LA ROCHELLE
7;Rue DES GRENADINES;17000;LA ROCHELLE
7;Rue DES GRENADINES;17000;LA ROCHELLE
1;Rue DES GRENADINES;17000;LA ROCHELLE
1;Rue DES GRENADINES;17000;LA ROCHELLE
8;Rue DES GRENADINES;17000;LA ROCHELLE
8;Rue DES GRENADINES;17000;LA ROCHELLE
8;Rue DE LA GRILLE;17000;LA ROCHELLE
5;Square DES GRIVES;17000;LA ROCHELLE
25;Rue DU GUE;17000;LA ROCHELLE
25;Rue DU GUE;17000;LA ROCHELLE
31;Rue DE LA GUIGNETTE;17000;LA ROCHELLE
24;Rue GUSTAVE DECHEZEAUX;17000;LA ROCHELLE
57;Rue GUSTAVE FLOURENS;17000;LA ROCHELLE
2;Rue GUSTAVE PERREAU;17000;LA ROCHELLE
27;Rue GUSTAVE PERREAU;17000;LA ROCHELLE
6;Square GUSTAVE PERREAU;17000;LA ROCHELLE
1 BIS;Rue GUYNEMER;17000;LA ROCHELLE
46;Rue DES HALLES;17000;LA ROCHELLE
24;Rue DES HALLES;17000;LA ROCHELLE
7;Avenue HELSINKI;17000;LA ROCHELLE
4;Rue HENRI BASSE;17000;LA ROCHELLE
16;Rue HENRI BASSE;17000;LA ROCHELLE
16 TER;Rue HENRI CRESPIN;17000;LA ROCHELLE
16 BIS;Rue HENRI CRESPIN;17000;LA ROCHELLE
16 TER;Rue HENRI CRESPIN;17000;LA ROCHELLE
27;Rue HENRI DESGRANGES;17000;LA ROCHELLE
55;Avenue HENRI HAUTIER;17000;LA ROCHELLE
59;Avenue HENRI HAUTIER;17000;LA ROCHELLE
59;Avenue HENRI HAUTIER;17000;LA ROCHELLE
55;Avenue HENRI HAUTIER;17000;LA ROCHELLE
55;Avenue HENRI HAUTIER;17000;LA ROCHELLE
32;Rue HENRI REGNAULT;17000;LA ROCHELLE
37;Rue HENRI ROCHEFORT;17000;LA ROCHELLE
11;Rue HENRI IV;17000;LA ROCHELLE
8;Rue HERAULT DE SECHELLES;17000;LA ROCHELLE
6;Rue HERAULT DE SECHELLES;17000;LA ROCHELLE
8;Rue HERAULT DE SECHELLES;17000;LA ROCHELLE
8;Rue HERAULT DE SECHELLES;17000;LA ROCHELLE
4;Rue HERAULT DE SECHELLES;17000;LA ROCHELLE
8;Rue HERAULT DE SECHELLES;17000;LA ROCHELLE
4;Rue HERAULT DE SECHELLES;17000;LA ROCHELLE
2;Rue HERAULT DE SECHELLES;17000;LA ROCHELLE
15;Rue DE L'HERMIONE;17000;LA ROCHELLE
8;Rue HONORE DE BALZAC;17000;LA ROCHELLE
21;Rue DE L'INFANTERIE;17000;LA ROCHELLE
18;Rue DE L'INFANTERIE;17000;LA ROCHELLE
16;Rue DE L'INFANTERIE;17000;LA ROCHELLE
26 TER;Rue JACQUES CHARLES;17000;LA ROCHELLE
14 D;Rue JACQUES CHARLES;17000;LA ROCHELLE
45;Rue JACQUES HENRY;17000;LA ROCHELLE
45;Rue JACQUES HENRY;17000;LA ROCHELLE
33;Rue JACQUES HENRY;17000;LA ROCHELLE
10;Rue JACQUES MONOD;17000;LA ROCHELLE
10;Rue JACQUES MONOD;17000;LA ROCHELLE
12;Rue JACQUES MONOD;17000;LA ROCHELLE
8;Rue JACQUES MONOD;17000;LA ROCHELLE
4;Rue JACQUES MONOD;17000;LA ROCHELLE
4;Rue JACQUES MONOD;17000;LA ROCHELLE
6;Rue JACQUES MONOD;17000;LA ROCHELLE
6;Rue JEAN BAPTISTE CARPEAUX;17000;LA ROCHELLE
4;Rue JEAN BAPTISTE CARPEAUX;17000;LA ROCHELLE
4;Rue JEAN BAPTISTE CARPEAUX;17000;LA ROCHELLE
2;Rue JEAN BAPTISTE CARPEAUX;17000;LA ROCHELLE
;Impasse DES JARS;17000;LA ROCHELLE
81;Rue DES JARS;17000;LA ROCHELLE
19 BIS;Rue DES JARS;17000;LA ROCHELLE
110;Rue DES JARS;17000;LA ROCHELLE
65;Rue DES JARS;17000;LA ROCHELLE
1;Rue JEAN BAPTISTE GREUZE;17000;LA ROCHELLE
3;Rue JEAN BAPTISTE GREUZE;17000;LA ROCHELLE
3;Rue JEAN BAPTISTE SAY;17000;LA ROCHELLE
3;Rue JEAN BAPTISTE SAY;17000;LA ROCHELLE
3;Rue JEAN BAPTISTE SAY;17000;LA ROCHELLE
3;Rue JEAN BAPTISTE SAY;17000;LA ROCHELLE
30;Rue JEAN BOUCHE;17000;LA ROCHELLE
12;Rue JEAN BOUCHE;17000;LA ROCHELLE
24;Rue JEAN EFFEL;17000;LA ROCHELLE
24;Rue JEAN EFFEL;17000;LA ROCHELLE
24;Rue JEAN EFFEL;17000;LA ROCHELLE
6;Rue JEAN FRANCOIS CHALGRIN;17000;LA ROCHELLE
4;Rue JEAN GIONO;17000;LA ROCHELLE
70;Rue JEAN GODEFROY;17000;LA ROCHELLE
243;Avenue JEAN GUITON;17000;LA ROCHELLE
164;Avenue JEAN GUITON;17000;LA ROCHELLE
28;Avenue JEAN GUITON;17000;LA ROCHELLE
169;Avenue JEAN GUITON;17000;LA ROCHELLE
255 BIS;Avenue JEAN GUITON;17000;LA ROCHELLE
275;Avenue JEAN GUITON;17000;LA ROCHELLE
278;Avenue JEAN GUITON;17000;LA ROCHELLE
28;Avenue JEAN GUITON;17000;LA ROCHELLE
28;Avenue JEAN GUITON;17000;LA ROCHELLE
259;Avenue JEAN GUITON;17000;LA ROCHELLE
273;Avenue JEAN GUITON;17000;LA ROCHELLE
170;Avenue JEAN GUITON;17000;LA ROCHELLE
34;Avenue JEAN GUITON;17000;LA ROCHELLE
13;Rue JEAN HAY;17000;LA ROCHELLE
23;Rue JEAN HAY;17000;LA ROCHELLE
4;Rue JEAN HAY;17000;LA ROCHELLE
7;Rue JEAN HAY;17000;LA ROCHELLE
2;Rue JEAN HONORE FRAGONARD;17000;LA ROCHELLE
2;Rue JEAN HONORE FRAGONARD;17000;LA ROCHELLE
2;Rue JEAN HONORE FRAGONARD;17000;LA ROCHELLE
40;Rue JEAN JACQUES ROUSSEAU;17000;LA ROCHELLE
44;Rue JEAN JACQUES ROUSSEAU;17000;LA ROCHELLE
17;Rue JEAN JACQUES ROUSSEAU;17000;LA ROCHELLE
14;Rue JEAN MERMOZ;17000;LA ROCHELLE
4;Rue JEAN PIERRE BLANCHARD;17000;LA ROCHELLE
6;Rue JEAN PIERRE BLANCHARD;17000;LA ROCHELLE
10;Rue JEAN PIERRE BLANCHARD;17000;LA ROCHELLE
58;Rue JEANNE D'ALBRET;17000;LA ROCHELLE
14;Rue JEANNE D'ALBRET;17000;LA ROCHELLE
14;Rue JEANNE D'ALBRET;17000;LA ROCHELLE
2;Rue JEANNE JUGAN;17000;LA ROCHELLE
9;Impasse DE JERICHO;17000;LA ROCHELLE
17;Rue DE JERICHO;17000;LA ROCHELLE
4;Rue DE JERICHO;17000;LA ROCHELLE
164;Boulevard JOFFRE;17000;LA ROCHELLE
118;Boulevard JOFFRE;17000;LA ROCHELLE
4;Rue DE LA JOLIETTE;17000;LA ROCHELLE
5;Rue DES JONCS;17000;LA ROCHELLE
1 BIS;Rue JOURDAN;17000;LA ROCHELLE
52;Rue JOURDAN;17000;LA ROCHELLE
13;Rue JULES CHERET;17000;LA ROCHELLE
3;Rue JULES CHERET;17000;LA ROCHELLE
9;Rue JULES CHERET;17000;LA ROCHELLE
11;Rue JULES CHERET;17000;LA ROCHELLE
11;Rue JULES CHERET;17000;LA ROCHELLE
13;Rue JULES CHERET;17000;LA ROCHELLE
7;Rue JULES CHERET;17000;LA ROCHELLE
3;Rue JULES CHERET;17000;LA ROCHELLE
52;Rue JULES DALOU;17000;LA ROCHELLE
19;Rue JULES DALOU;17000;LA ROCHELLE
3;Rue JULES FERRY;17000;LA ROCHELLE
35;Rue JULES SIEGFRIED;17000;LA ROCHELLE
10;Rue JULES SIEGFRIED;17000;LA ROCHELLE
18;Rue JULES SIEGFRIED;17000;LA ROCHELLE
7;Rue JULES VALLES;17000;LA ROCHELLE
31;Rue LA NOUE;17000;LA ROCHELLE
31;Rue LA NOUE;17000;LA ROCHELLE
31;Rue LA NOUE;17000;LA ROCHELLE
4;Rue LACLOS;17000;LA ROCHELLE
4;Rue LACLOS;17000;LA ROCHELLE
4;Rue LACLOS;17000;LA ROCHELLE
9;Rue LAFAYETTE;17000;LA ROCHELLE
23;Rue LALO;17000;LA ROCHELLE
5 BIS;Rue LAMARTINE;17000;LA ROCHELLE
4;Rue LAMENNAIS;17000;LA ROCHELLE
8 BIS;Rue DE LA ROCHELLE;17000;LA ROCHELLE
3;Rue LA PEROUSE;17000;LA ROCHELLE
6;Rue LA PEROUSE;17000;LA ROCHELLE
6;Rue LA PEROUSE;17000;LA ROCHELLE
47;Avenue DU LAZARET;17000;LA ROCHELLE
15;Avenue DU LAZARET;17000;LA ROCHELLE
17;Avenue DU LAZARET;17000;LA ROCHELLE
7;Avenue DU LAZARET;17000;LA ROCHELLE
5;Avenue DU LAZARET;17000;LA ROCHELLE
5;Rue LEDRU ROLLIN;17000;LA ROCHELLE
9;Rue LEDRU ROLLIN;17000;LA ROCHELLE
3;Rue LEDRU ROLLIN;17000;LA ROCHELLE
3;Rue LEDRU ROLLIN;17000;LA ROCHELLE
5;Rue LEDRU ROLLIN;17000;LA ROCHELLE
9;Rue LEDRU ROLLIN;17000;LA ROCHELLE
10;Rue LEDRU ROLLIN;17000;LA ROCHELLE
1;Rue LEDRU ROLLIN;17000;LA ROCHELLE
9;Rue LEDRU ROLLIN;17000;LA ROCHELLE
3;Rue LEDRU ROLLIN;17000;LA ROCHELLE
3;Rue LEDRU ROLLIN;17000;LA ROCHELLE
7;Rue LEDRU ROLLIN;17000;LA ROCHELLE
9;Rue LEDRU ROLLIN;17000;LA ROCHELLE
3;Rue LEDRU ROLLIN;17000;LA ROCHELLE
11;Rue LEDRU ROLLIN;17000;LA ROCHELLE
24;Rue LEDRU ROLLIN;17000;LA ROCHELLE
2;Rue LEDRU ROLLIN;17000;LA ROCHELLE
3;Rue LEDRU ROLLIN;17000;LA ROCHELLE
3;Rue LEDRU ROLLIN;17000;LA ROCHELLE
9;Rue LEFEBVRE;17000;LA ROCHELLE
9;Rue LEFEBVRE;17000;LA ROCHELLE
14;Rue LEFEBVRE;17000;LA ROCHELLE
4;Rue LE LORRAIN;17000;LA ROCHELLE
4;Rue LE LORRAIN;17000;LA ROCHELLE
2;Rue LE MOYNE D'IBERVILLE;17000;LA ROCHELLE
4;Rue LE MOYNE D'IBERVILLE;17000;LA ROCHELLE
34;Rue LE MOYNE D'IBERVILLE;17000;LA ROCHELLE
15;Rue LEO LAGRANGE;17000;LA ROCHELLE
8;Rue LEO LAGRANGE;17000;LA ROCHELLE
4;Rue LEON JOUHAUX;17000;LA ROCHELLE
4;Rue LEON JOUHAUX;17000;LA ROCHELLE
14;Rue LEONCE MAILHO;17000;LA ROCHELLE
10;Rue LEONCE VIELJEUX;17000;LA ROCHELLE
12 BIS;Rue LEONCE VIELJEUX;17000;LA ROCHELLE
5;Rue LEONCE VIELJEUX;17000;LA ROCHELLE
33;Avenue LEOPOLD ROBINET;17000;LA ROCHELLE
46;Avenue LEOPOLD ROBINET;17000;LA ROCHELLE
26 BIS;Rue DE L'HOUMEAU;17000;LA ROCHELLE
145;Avenue DU LIEUTENANT COLONEL BERNIE;17000;LA ROCHELLE
135 BIS;Avenue DU LIEUTENANT COLONEL BERNIE;17000;LA ROCHELLE
149;Avenue DU LIEUTENANT COLONEL BERNIE;17000;LA ROCHELLE
182 BIS;Avenue DU LIEUTENANT COLONEL BERNIE;17000;LA ROCHELLE
77 BIS;Avenue DU LIEUTENANT COLONEL BERNIE;17000;LA ROCHELLE
20;Rue DU LIGNON;17000;LA ROCHELLE
41;Rue DU LIGNON;17000;LA ROCHELLE
48;Rue DU LIGNON;17000;LA ROCHELLE
32;Rue LOUIS BLANC;17000;LA ROCHELLE
7;Avenue LOUIS GUILLET;17000;LA ROCHELLE
11;Avenue LOUIS GUILLET;17000;LA ROCHELLE
5;Avenue LOUIS GUILLET;17000;LA ROCHELLE
7 BIS;Avenue LOUIS GUILLET;17000;LA ROCHELLE
5;Avenue LOUIS GUILLET;17000;LA ROCHELLE
7 BIS;Avenue LOUIS GUILLET;17000;LA ROCHELLE
5 BIS;Avenue LOUIS GUILLET;17000;LA ROCHELLE
3;Avenue LOUIS GUILLET;17000;LA ROCHELLE
5;Avenue LOUIS GUILLET;17000;LA ROCHELLE
1;Avenue LOUIS GUILLET;17000;LA ROCHELLE
11;Avenue LOUIS GUILLET;17000;LA ROCHELLE
1 BIS;Avenue LOUIS GUILLET;17000;LA ROCHELLE
7 bis;Avenue LOUIS GUILLET;17000;LA ROCHELLE
78;Rue LUCILE;17000;LA ROCHELLE
21;Rue LUCILE;17000;LA ROCHELLE
1;Rue LUCILE;17000;LA ROCHELLE
30;Avenue DE LUXEMBOURG;17000;LA ROCHELLE
30;Avenue DE LUXEMBOURG;17000;LA ROCHELLE
14;Avenue DE LUXEMBOURG;17000;LA ROCHELLE
2;Avenue DE LUXEMBOURG;17000;LA ROCHELLE
38;Avenue DE LUXEMBOURG;17000;LA ROCHELLE
30;Avenue DE LUXEMBOURG;17000;LA ROCHELLE
14;Avenue DE LUXEMBOURG;17000;LA ROCHELLE
16;Avenue DE LUXEMBOURG;17000;LA ROCHELLE
38;Avenue DE LUXEMBOURG;17000;LA ROCHELLE
17;Rue DU LYONNAIS;17000;LA ROCHELLE
17;Rue DU LYONNAIS;17000;LA ROCHELLE
76;Allée Montante DU MAIL (montante);17000;LA ROCHELLE
10;Rue DU MARAIS;17000;LA ROCHELLE
6;Quai DE MARANS;17000;LA ROCHELLE
4;Rue MARC SEGUIN;17000;LA ROCHELLE
10;Rue MARCEAU;17000;LA ROCHELLE
17;Rue MARCEL PAGNOL;17000;LA ROCHELLE
33;Rue MARCEL PAGNOL;17000;LA ROCHELLE
33;Rue MARCEL PAGNOL;17000;LA ROCHELLE
15;Rue DE LA MARCHE;17000;LA ROCHELLE
15;Rue DE LA MARCHE;17000;LA ROCHELLE
54;Rue MARE A LA BESSE;17000;LA ROCHELLE
52;Rue MARE A LA BESSE;17000;LA ROCHELLE
23;Avenue MARECHAL JUIN;17000;LA ROCHELLE
23;Avenue MARECHAL JUIN;17000;LA ROCHELLE
23;Avenue MARECHAL JUIN;17000;LA ROCHELLE
23;Avenue MARECHAL JUIN;17000;LA ROCHELLE
;Avenue MARECHAL JUIN;17000;LA ROCHELLE
;Avenue MARECHAL JUIN;17000;LA ROCHELLE
